station_id	first_date	first_year	last_date	last_year	data_days	data_starts	data_ends	code	name	lon	lat	boro	region_id	geoid
4094	2020-09-01	2020	2020-12-31	2020	119	1142	1150		Park Ave & E 162 St	-73.915585	40.825716	BX	71	204
4166	2020-09-01	2020	2020-12-31	2020	112	1592	1641		River Ave & E 153 St	-73.92818	40.82441	BX	71	204
4121	2020-09-02	2020	2020-12-31	2020	120	21300	21406		1 Ave & E 39 St	-73.97113	40.74714	MN	71	106
4130	2020-09-02	2020	2020-12-31	2020	118	1030	1032		Morris Ave & McClellan St	-73.9149	40.831584	BX	71	204
4102	2020-09-02	2020	2020-12-31	2020	117	986	999		Grand Concourse & E 164 St	-73.921461	40.829608	BX	71	204
4175	2020-09-02	2020	2020-12-31	2020	89	405	439		E 171 St & Webster Ave	-73.905838	40.838379	BX	71	203
4127	2020-09-03	2020	2020-12-31	2020	109	414	411		Ogden Ave & Merriam Ave	-73.925961	40.839142	BX	71	204
4093	2020-09-03	2020	2020-12-31	2020	118	1626	1615		Grand Concourse & E 161 St	-73.92272	40.827115	BX	71	204
4128	2020-09-03	2020	2020-12-31	2020	113	670	650		College Ave & E 170 St	-73.910489	40.837576	BX	71	204
4108	2020-09-04	2020	2020-12-31	2020	114	734	764		Clay Ave & E 173 St	-73.904867	40.843264	BX	71	204
4120	2020-09-04	2020	2020-12-31	2020	119	17857	17841		E 39 St & Lexington Ave	-73.97729203	40.74949855	MN	71	106
4083	2020-09-04	2020	2020-12-31	2020	117	785	801		Walton Ave & E 168 St	-73.918316	40.83649	BX	71	204
4129	2020-09-05	2020	2020-12-31	2020	89	202	208		Anderson Ave & W 164 St	-73.927421	40.832057	BX	71	204
4131	2020-09-07	2020	2020-12-31	2020	110	1010	1026		Goble Pl & Macombs Rd	-73.917256	40.844075	BX	71	204
4162	2020-09-07	2020	2020-12-30	2020	105	709	731		Southern Blvd & E 172 St	-73.88955	40.834124	BX	71	203
4091	2020-09-08	2020	2020-12-29	2020	79	122	122		Jerome Ave & Ogden Ave	-73.931015	40.829797	BX	71	204
4118	2020-09-08	2020	2020-12-31	2020	56	2555	2624		Liberty St & Nassau St	-74.00935482	40.70858894	MN	71	101
4132	2020-09-08	2020	2020-12-31	2020	111	563	551		Southern Blvd & Avenue St. John	-73.901583	40.812769	BX	71	202
4134	2020-09-08	2020	2020-12-31	2020	110	732	741		Longwood Ave & Southern Blvd	-73.896447	40.816343	BX	71	202
4030	2020-09-09	2020	2020-12-31	2020	111	511	533		Courtlandt Ave & E 157 St	-73.916792	40.822267	BX	71	201
4133	2020-09-09	2020	2020-12-31	2020	107	381	370		Beck St & Leggett Ave	-73.899939	40.815077	BX	71	202
4135	2020-09-09	2020	2020-12-31	2020	112	951	954		Westchester Ave & Longwood Ave	-73.901311	40.819701	BX	71	202
4141	2020-09-09	2020	2020-12-31	2020	100	413	422		Southern Blvd & Tiffany St	-73.894143	40.818185	BX	71	202
4147	2020-09-10	2020	2020-12-31	2020	105	374	392		E 163 St & Tiffany St	-73.895069	40.821075	BX	71	202
4105	2020-09-11	2020	2020-12-31	2020	106	499	510		Concourse Village West & E 156 St	-73.923267	40.823162	BX	71	204
4148	2020-09-11	2020	2020-12-31	2020	109	561	558		Intervale Ave & Westchester Ave	-73.896752	40.821967	BX	71	202
4154	2020-09-11	2020	2020-12-11	2020	76	359	378		Faile St & Garrison Ave	-73.888271	40.820578	BX	71	202
4167	2020-09-11	2020	2020-12-31	2020	104	1593	1624		Grand Concourse & East Mount Eden Ave	-73.91172	40.84301	BX	71	204
4188	2020-09-16	2020	2020-12-31	2020	105	1463	1349		Broadway & W 155 St	-73.94592	40.83299	MN	71	112
4139	2020-09-17	2020	2020-12-31	2020	105	602	597		Tinton Ave & E 165 St	-73.90242	40.824796	BX	71	203
4137	2020-09-17	2020	2020-12-31	2020	96	587	603		3 Ave & E 163 St	-73.908699	40.823872	BX	71	203
4155	2020-09-17	2020	2020-12-30	2020	93	390	383		E 169 St & Fox St	-73.893721	40.827184	BX	71	202
4158	2020-09-17	2020	2020-12-31	2020	97	497	500		Freeman St & Reverend James A Polite Ave	-73.894717	40.830529	BX	71	203
4151	2020-09-18	2020	2020-10-27	2020	40	544	579		3 Ave & E 169 St	-73.905158	40.832678	BX	71	203
4150	2020-09-20	2020	2020-11-04	2020	44	383	384		E 170 St & Webster Ave	-73.907199	40.836103	BX	71	203
4193	2020-09-21	2020	2020-12-31	2020	100	2448	2473		W 181 St & Riverside Dr	-73.94186	40.85168	MN	71	112
4078	2020-09-21	2020	2020-12-31	2020	100	667	676		Concourse Village East & E 158 St	-73.919379	40.823732	BX	71	204
4156	2020-09-22	2020	2020-12-31	2020	88	377	352		Fulton Ave & St. Paul's Pl	-73.90153	40.83545	BX	71	203
4199	2020-09-22	2020	2020-12-31	2020	99	600	603		River Ave & McClellan St	-73.92243	40.83406	BX	71	204
4138	2020-09-22	2020	2020-12-30	2020	97	558	581		3 Ave & Franklin Ave	-73.907451	40.82696	BX	71	203
3813	2020-09-23	2020	2020-12-31	2020	99	11843	11945		W 20 St & 10 Ave	-74.005141	40.745686	MN	71	104
4152	2020-09-23	2020	2020-12-31	2020	99	412	399		Fulton Ave & E 168 St	-73.904556	40.830471	BX	71	203
4174	2020-09-23	2020	2020-12-31	2020	96	794	811		3 Ave & E 170 St	-73.903743	40.834857	BX	71	203
4117	2020-09-24	2020	2020-12-31	2020	98	4847	4901		Sullivan Pl & Franklin Ave	-73.96025129	40.66407984	BK	71	309
4126	2020-09-24	2020	2020-12-31	2020	97	834	862		E 157 St & River Ave	-73.927311	40.825737	BX	71	204
4201	2020-09-25	2020	2020-12-31	2020	92	707	724		Clay Ave & Claremont Pkwy	-73.90549	40.83999	BX	71	204
4190	2020-09-26	2020	2020-12-31	2020	89	705	726		Walton Ave & E 171 St	-73.915073	40.840683	BX	71	204
4169	2020-09-28	2020	2020-12-31	2020	55	72	75		Morris Ave & E 171 St	-73.9109	40.83899	BX	71	204
4159	2020-09-28	2020	2020-12-31	2020	87	554	572		3 Ave & E 172 St	-73.900277	40.839586	BX	71	203
4161	2020-09-29	2020	2020-12-31	2020	92	601	626		3 Ave & E 174 St	-73.8985	40.84224	BX	71	203
4140	2020-09-30	2020	2020-12-30	2020	87	388	394		E 163 St & Union Ave	-73.901824	40.822545	BX	71	203
4195	2020-09-30	2020	2020-12-31	2020	90	607	623		E 167 St & Clay Ave	-73.91125	40.83094	BX	71	204
4202	2020-09-30	2020	2020-12-31	2020	77	161	160		Dawson St & Intervale Ave	-73.897263	40.819999	BX	71	202
4191	2020-09-30	2020	2020-12-31	2020	87	233	226		Intervale Ave & Kelly St	-73.896372	40.827301	BX	71	202
4149	2020-10-01	2020	2020-12-31	2020	83	296	277		E 167 St & Franklin Ave	-73.90521	40.82895	BX	71	203
4194	2020-10-01	2020	2020-12-31	2020	91	670	698		Plaza Dr & W 170 St	-73.917946	40.840484	BX	71	204
4207	2020-10-02	2020	2020-12-31	2020	84	428	430		Sherman Ave & E 166 St	-73.91744792	40.83130549	BX	71	204
4112	2020-10-05	2020	2020-12-31	2020	86	2235	2246		Wards Meadow Comfort Station	-73.93077	40.78294	MN	71	111
4113	2020-10-05	2020	2020-12-31	2020	86	1136	1131		Icahn Stadium	-73.92389	40.79346	MN	71	111
4114	2020-10-05	2020	2020-12-31	2020	83	845	850		Sunken Meadow Comfort Station	-73.91906	40.79558	MN	71	111
4115	2020-10-05	2020	2020-12-31	2020	84	670	644		Bronx Shore Comfort Station	-73.92404	40.80046	MN	71	111
4080	2020-10-06	2020	2020-12-31	2020	77	353	355		Jerome Ave & E 164 St	-73.926226	40.831444	BX	71	204
4172	2020-10-06	2020	2020-12-31	2020	85	546	561		Washington Ave & E 167 St	-73.907618	40.829896	BX	71	203
4171	2020-10-06	2020	2020-12-31	2020	84	255	259		Boston Rd & E 167 St	-73.903719	40.828199	BX	71	203
4186	2020-10-07	2020	2020-12-28	2020	81	496	527		E 149 St & Park Ave	-73.925294	40.818154	BX	71	204
4210	2020-10-07	2020	2020-12-31	2020	80	469	476		Grand Concourse & E 166 St	-73.91956	40.83196	BX	71	204
4165	2020-10-08	2020	2020-12-31	2020	83	291	299		E 165 St & Clay Ave	-73.91288	40.82809	BX	71	204
4177	2020-10-08	2020	2020-12-31	2020	62	145	148		Prospect Ave & Jennings St	-73.896853	40.831762	BX	71	203
4213	2020-10-08	2020	2020-12-31	2020	64	166	163		Wilkins Ave & Crotona Park E	-73.895133	40.835302	BX	71	203
4182	2020-10-08	2020	2020-12-30	2020	76	245	261		Louis Nine Blvd & Intervale Ave	-73.892686	40.831998	BX	71	203
4180	2020-10-11	2020	2020-12-31	2020	74	213	227		West Farms Rd & Boone Ave	-73.886312	40.830025	BX	71	203
4143	2020-10-13	2020	2020-12-31	2020	70	128	133		Hunts Point Ave & Bryant Ave	-73.8855	40.813991	BX	71	202
4179	2020-10-13	2020	2020-12-31	2020	65	233	229		Freeman St & Southern Blvd	-73.892103	40.830051	BX	71	203
4198	2020-10-13	2020	2020-12-31	2020	78	422	438		E 161 St & Park Ave	-73.916407	40.824811	BX	71	204
4206	2020-10-13	2020	2020-12-31	2020	62	204	209		Southern Blvd & E 149 St	-73.904192	40.811892	BX	71	201
4095	2020-10-14	2020	2020-12-30	2020	66	181	178		E 165 St & Jerome Ave	-73.925101	40.83263	BX	71	204
4107	2020-10-14	2020	2020-12-31	2020	71	213	224		E 170 St & Clay Ave	-73.908345	40.837213	BX	71	204
4170	2020-10-14	2020	2020-12-31	2020	72	187	192		Webster Ave & E 166 St	-73.911259	40.828975	BX	71	203
4209	2020-10-14	2020	2020-12-31	2020	53	72	73		University Ave & W 168 St	-73.927034	40.838706	BX	71	204
4225	2020-10-14	2020	2020-12-31	2020	78	2405	2439		Clinton St & Tillary St	-73.99142057	40.69623297	BK	71	302
4212	2020-10-14	2020	2020-12-31	2020	74	275	279		Franklin Ave & E 169 St	-73.90208	40.83171	BX	71	203
4157	2020-10-15	2020	2020-12-31	2020	71	226	235		Boston Rd & Prospect Ave	-73.896599	40.833246	BX	71	203
4136	2020-10-18	2020	2020-12-31	2020	72	385	405		Washington Ave & E 163 St	-73.91089	40.824	BX	71	203
4189	2020-10-19	2020	2020-12-31	2020	73	452	456		Grant Ave & E 169 St	-73.913741	40.83579	BX	71	204
4168	2020-10-19	2020	2020-12-31	2020	64	153	159		Mount Eden Pkwy & Eastburn Ave	-73.908544	40.842675	BX	71	204
4222	2020-10-19	2020	2020-12-31	2020	73	1098	1142		River Ave & E 151 St	-73.928939	40.822217	BX	71	204
4142	2020-10-20	2020	2020-12-31	2020	30	43	44		Barry St & Tiffany St	-73.891559	40.816126	BX	71	202
3894	2020-10-21	2020	2020-12-31	2020	70	7402	7465		8 Ave & W 16 St	-74.001702	40.740983	MN	71	104
4153	2020-10-22	2020	2020-12-29	2020	60	109	110		E 165 St & Fox St	-73.894025	40.82394	BX	71	202
4192	2020-10-22	2020	2020-12-31	2020	68	277	283		Prospect Ave & E 167 St	-73.898751	40.826303	BX	71	202
4228	2020-10-22	2020	2020-12-30	2020	58	189	192		Waterloo Pl & Crotona Park East	-73.888587	40.839194	BX	71	203
4227	2020-10-23	2020	2020-12-29	2020	50	103	107		Crotona Park East & E 173 St	-73.890413	40.837037	BX	71	203
4163	2020-10-24	2020	2020-12-31	2020	68	258	276		Boone Ave & E 172 St	-73.885272	40.832649	BX	71	203
4160	2020-10-26	2020	2020-12-31	2020	64	295	318		Washington Ave & E 174 St	-73.900216	40.843079	BX	71	203
4211	2020-10-27	2020	2020-12-31	2020	50	89	88		Union Ave & E 169 St	-73.898802	40.82995	BX	71	203
4220	2020-10-27	2020	2020-12-31	2020	65	925	934		Frederick Douglass Blvd & W 145 St	-73.941928	40.823061	MN	71	110
4230	2020-10-27	2020	2020-12-27	2020	19	29	31		Charlotte St & Boston Rd	-73.8931428	40.8358771	BX	71	203
4173	2020-10-27	2020	2020-12-31	2020	59	141	148		Longfellow Ave & E 165 St	-73.887729	40.825322	BX	71	202
4185	2020-10-28	2020	2020-12-31	2020	62	283	295		Southern Blvd & E 175 St	-73.886445	40.839335	BX	71	203
4205	2020-10-28	2020	2020-12-31	2020	63	280	295		Crotona Park North & Prospect Ave	-73.892317	40.841092	BX	71	203
4144	2020-10-29	2020	2020-12-31	2020	58	104	107		Lafayette Ave & Hunts Point Ave	-73.888161	40.816567	BX	71	202
4204	2020-10-30	2020	2020-12-31	2020	59	147	161		E 167 St & Bryant Ave	-73.888719	40.826706	BX	71	202
4164	2020-10-30	2020	2020-12-31	2020	61	244	262		E 174 St & Longfellow Ave	-73.884308	40.836274	BX	71	203
4229	2020-10-31	2020	2020-12-30	2020	46	99	101		Sheridan Ave & E 172 St	-73.911479	40.840494	BX	71	204
4146	2020-10-31	2020	2020-12-31	2020	32	44	46		Garrison Ave & Manida St	-73.890247	40.818743	BX	71	202
4181	2020-11-01	2020	2020-12-31	2020	39	83	90		Hoe Ave & Jennings St	-73.889686	40.832171	BX	71	203
4249	2020-11-04	2020	2020-12-31	2020	55	575	578		E 170 St & Webster Ave	-73.90730146	40.83617914	BX	71	203
4247	2020-11-05	2020	2020-12-31	2020	55	545	530		Riverside Dr & W 153 St	-73.949702	40.832164	MN	71	109
4208	2020-11-06	2020	2020-12-31	2020	54	180	190		Walton Ave & E 153 St	-73.926907	40.822351	BX	71	204
4183	2020-11-06	2020	2020-12-30	2020	32	61	58		Fulton Ave & E 172 St	-73.899047	40.839229	BX	71	203
4245	2020-11-06	2020	2020-12-30	2020	51	105	111		Bruckner Blvd & Bryant Ave	-73.888546	40.821952	BX	71	202
4200	2020-11-07	2020	2020-12-31	2020	52	268	276		E 174 St & Walton Ave	-73.912042	40.844811	BX	71	204
4232	2020-11-12	2020	2020-12-31	2020	50	3522	3572		6 Ave & W 45 St	-73.982631	40.756951	MN	71	105
4219	2020-11-23	2020	2020-12-31	2020	37	1019	1039		W 35 St & 9 Ave	-73.99608895	40.75414519	MN	71	104
4235	2020-12-01	2020	2020-12-30	2020	29	762	727		W 50 St & 10 Ave	-73.9919436	40.7647342	MN	71	104
4236	2020-12-01	2020	2020-12-31	2020	30	920	920		W 54 St & 11 Ave	-73.992573	40.768333	MN	71	104
4238	2020-12-02	2020	2020-12-31	2020	29	827	832		W 44 St & 11 Ave	-73.996975	40.762009	MN	71	104
4203	2020-12-03	2020	2020-12-31	2020	27	48	62		Westchester Ave & Southern Blvd	-73.891677	40.824956	BX	71	202
4250	2020-12-04	2020	2020-12-31	2020	12	11	11		Seneca Ave & Irvine St	-73.88862491	40.8187257	BX	71	202
4239	2020-12-07	2020	2020-12-31	2020	24	385	387		E 50 St & Park Ave	-73.974235	40.757334	MN	71	105
4248	2020-12-07	2020	2020-12-31	2020	24	235	260		Old Slip & South St	-74.00786787	40.70336687	MN	71	101
4215	2020-12-08	2020	2020-12-22	2020	14	450	470		Hudson St & W 13 St	-74.00527418	40.74005709	MN	71	102
4214	2020-12-15	2020	2020-12-31	2020	16	261	256		Spring St & Hudson St	-74.0076533	40.72583997	MN	71	102
4304	2020-12-19	2020	2020-12-31	2020	13	53	57		34th Ave & Vernon Blvd	-73.93986315	40.7653538	QN	71	401
4280	2020-12-21	2020	2020-12-31	2020	11	172	199		W 10 St & Washington St	-74.00851496	40.73342399	MN	71	102
4302	2020-12-22	2020	2020-12-31	2020	10	41	47		21 St & 23 Ave	-73.919046	40.778557	QN	71	401
4305	2020-12-22	2020	2020-12-31	2020	10	28	28		34 Ave & 31 St	-73.92714411	40.75960447	QN	71	401
4311	2020-12-22	2020	2020-12-31	2020	10	19	20		8 St & Astoria Blvd	-73.93266276	40.77259969	QN	71	401
4309	2020-12-23	2020	2020-12-31	2020	8	20	19		18 St & 27 Ave	-73.92743647	40.77276829	QN	71	401
4279	2020-12-28	2020	2020-12-31	2020	4	94	99		E 54 St & 1 Ave	-73.964179	40.756265	MN	71	106
3794	2020-12-28	2020	2020-12-28	2020	1	0	1		Pier 40 Dock Station	-74.01197971	40.72865963	MN	71	102
4184	2020-12-29	2020	2020-12-31	2020	3	10	12		Southern Blvd & E 174 St	-73.887931	40.836733	BX	71	203
4306	2020-12-30	2020	2020-12-31	2020	2	6	12		35 St & 23 Ave	-73.91119033	40.77301508	QN	71	401
4310	2020-12-30	2020	2020-12-31	2020	2	2	2		24 St & 38 Ave	-73.936515	40.756351	QN	71	401
4328	2020-12-30	2020	2020-12-31	2020	2	3	6		W 167 St & St. Nicholas Ave	-73.93949	40.840124	MN	71	112
4332	2020-12-31	2020	2020-12-31	2020	1	1	3		Morris Ave & E 163 St	-73.9176558	40.8272305	BX	71	204
